transaction_id,user_id,timestamp,amount,payment_method,merchant_category,device_id,ip_address,geo_location,user_transaction_count_last_1h,user_transaction_count_last_24h,amount_zscore_vs_user_history,geo_distance_from_last_txn_km,is_new_device,is_fraud
TXN_0006790,USR_00048,2024-03-03 05:15:31,227.66,netbanking,food_delivery,DEV_000524,191.28.147.25,Nagpur,3,10,-0.0885,38.25,0,0
TXN_0009805,USR_00467,2024-04-09 03:08:41,2780.1,UPI,electronics,DEV_000132,253.55.6.46,Bangalore,3,8,-1.3115,11.88,0,0
TXN_0013874,USR_00018,2024-05-09 09:21:22,2983.93,card,grocery,DEV_000849,254.27.53.191,Mumbai,4,6,0.1294,43.83,0,0
TXN_0010217,USR_00097,2024-03-27 06:59:03,10.0,card,food_delivery,DEV_000377,204.126.143.196,Kolkata,4,8,-2.2064,17.07,0,0
TXN_0012147,USR_00743,2024-06-14 06:39:46,6819.01,card,clothing,DEV_000768,47.105.240.46,Hyderabad,3,7,0.8147,41.43,0,0
TXN_0011004,USR_00499,2024-05-28 20:59:03,20812.97,UPI,entertainment,DEV_000928,31.108.181.108,Jaipur,3,5,6.792004376113035,35.81,0,1
TXN_0001657,USR_00297,2024-04-09 14:39:38,4269.58,UPI,electronics,DEV_000770,95.62.143.179,Hyderabad,1,9,1.3176,11.39,0,0
TXN_0000306,USR_00395,2024-03-13 09:31:08,6638.09,card,travel,DEV_000482,251.115.224.144,Mumbai,3,11,1.2777,31.18,0,0
TXN_0007924,USR_00015,2024-04-30 08:38:08,5822.01,UPI,travel,DEV_000283,163.244.202.101,Surat,1,6,-0.3182,29.47,0,0
TXN_0012128,USR_00711,2024-04-24 06:13:05,1503.55,card,healthcare,DEV_001028,92.36.68.119,Bhopal,2,5,1.173,23.89,0,0
TXN_0000734,USR_00262,2024-01-04 00:52:50,6804.86,UPI,fuel,DEV_000908,243.168.66.223,Bangalore,1,8,1.0292,22.76,0,0
TXN_0006722,USR_00020,2024-05-22 03:33:19,4879.18,UPI,electronics,DEV_000127,58.37.71.176,Lucknow,2,3,0.3334,33.95,0,0
TXN_0003878,USR_00291,2024-05-15 08:48:13,606.49,UPI,entertainment,DEV_000369,173.31.209.105,Mumbai,2,9,-1.5327,34.94,0,0
TXN_0005084,USR_00679,2024-05-07 01:44:51,10229.41,UPI,travel,DEV_000031,86.142.78.9,Pune,3,6,0.9563,38.56,0,0
TXN_0006383,USR_00452,2024-04-20 17:58:13,7117.34,card,electronics,DEV_000741,171.166.1.150,Hyderabad,2,5,-0.1265,44.95,0,0
TXN_0005921,USR_00292,2024-06-16 18:49:39,5557.56,card,entertainment,DEV_000695,176.38.169.233,Delhi,1,7,0.1613,24.06,0,0
TXN_0013577,USR_00639,2024-04-19 09:06:25,5509.76,card,utilities,DEV_000712,227.51.221.80,Kolkata,2,4,0.4972,46.07,0,0
TXN_0003070,USR_00030,2024-06-16 03:02:38,635.77,card,entertainment,DEV_001093,135.121.2.237,Jaipur,4,7,-1.2693,2.57,0,0
TXN_0013428,USR_00431,2024-06-15 12:25:32,6217.57,UPI,food_delivery,DEV_000391,145.83.168.146,Mumbai,1,1,-0.4112,22.42,0,0
TXN_0009639,USR_00184,2024-03-12 07:07:22,4246.33,netbanking,fuel,DEV_000094,249.171.83.3,Surat,2,4,-0.2407,29.56,0,0
TXN_0005786,USR_00734,2024-05-09 19:22:18,5169.4,UPI,fuel,DEV_001154,73.17.4.55,Kanpur,1,5,-0.107,45.98,0,0
TXN_0014503,USR_00413,2024-06-20 12:36:00,7904.88,netbanking,entertainment,DEV_000722,29.56.70.192,Chennai,4,1,0.7181,27.71,0,0
TXN_0001435,USR_00281,2024-05-15 08:51:58,7893.5,netbanking,grocery,DEV_000841,65.150.31.179,Pune,1,6,0.2826,34.62,0,0
TXN_0015844,USR_00313,2024-03-10 03:35:14,8145.7,card,travel,DEV_000671,162.130.208.22,Hyderabad,3,4,1.0186,43.4,0,0
TXN_0010572,USR_00533,2024-03-22 01:04:19,1737.16,netbanking,education,DEV_001042,135.176.83.148,Chennai,3,11,-1.2085,16.43,0,0
TXN_0011669,USR_00502,2024-06-15 15:21:48,1275.06,netbanking,clothing,DEV_000696,70.152.25.246,Surat,1,7,-1.6834,45.7,0,0
TXN_0004484,USR_00729,2024-06-28 16:48:30,6626.96,card,entertainment,DEV_000555,249.102.245.109,Jaipur,4,1,-0.0339,1209.89,0,1
TXN_0010901,USR_00067,2024-06-09 08:26:14,3239.51,card,electronics,DEV_000058,108.137.146.211,Delhi,4,8,-0.5335,41.06,0,0
TXN_0006714,USR_00371,2024-02-17 13:54:02,311.31,UPI,grocery,DEV_000158,9.134.197.85,Bhopal,2,9,-1.9633,41.41,0,0
TXN_0012382,USR_00061,2024-06-29 13:25:53,5361.19,card,fuel,DEV_001068,82.204.35.78,Kanpur,4,9,-0.6829,40.02,0,0
TXN_0005934,USR_00191,2024-06-29 17:39:48,10589.6,card,entertainment,DEV_001019,246.116.93.187,Lucknow,4,8,1.6734,30.92,0,0
TXN_0000442,USR_00448,2024-02-15 01:40:44,959.07,netbanking,healthcare,DEV_000327,34.227.76.186,Surat,1,5,-2.0674,15.91,0,0
TXN_0010119,USR_00464,2024-05-03 06:06:37,1301.96,UPI,food_delivery,DEV_000151,20.200.222.200,Hyderabad,2,5,-1.1229,43.74,0,0
TXN_0000206,USR_00719,2024-04-24 14:21:46,8673.56,netbanking,fuel,DEV_000462,104.98.112.140,Pune,1,9,0.515,9.63,0,0
TXN_0003945,USR_00744,2024-01-05 10:44:48,10712.8,netbanking,clothing,DEV_000380,106.80.78.237,Pune,3,7,0.9135,1.71,0,0
TXN_0000354,USR_00375,2024-03-08 17:53:01,293.97,netbanking,entertainment,DEV_000370,98.25.110.89,Hyderabad,4,4,-0.019,9.58,0,0
TXN_0005554,USR_00105,2024-04-02 14:32:57,4522.9,netbanking,travel,DEV_000922,42.249.1.105,Mumbai,4,1,-0.0636,27.58,0,0
TXN_0005443,USR_00437,2024-03-07 14:14:16,5247.79,card,travel,DEV_000752,39.68.86.144,Surat,2,3,-0.541,49.34,0,0
TXN_0000629,USR_00681,2024-04-23 02:23:33,1004.22,UPI,food_delivery,DEV_000980,134.203.2.97,Bangalore,2,9,1.0942,32.85,0,0
TXN_0003914,USR_00409,2024-05-20 10:57:38,1046.11,netbanking,food_delivery,DEV_000128,50.35.127.112,Lucknow,3,10,-1.499,44.24,0,0
TXN_0004500,USR_00163,2024-01-12 21:37:27,4113.41,netbanking,travel,DEV_000914,49.193.243.89,Pune,4,2,-0.9588,7.27,0,0
TXN_0012670,USR_00382,2024-05-26 19:45:36,6313.84,card,fuel,DEV_000945,90.117.34.20,Bhopal,3,5,-0.1134,47.7,0,0
TXN_0008758,USR_00055,2024-02-14 20:07:39,4737.58,netbanking,clothing,DEV_000247,44.191.111.81,Bhopal,2,5,0.1633,2.62,0,0
TXN_0000210,USR_00466,2024-06-22 12:23:46,3497.56,netbanking,clothing,DEV_000654,117.131.109.142,Bangalore,4,5,0.5709,32.42,0,0
TXN_0005791,USR_00771,2024-04-09 14:48:44,10.0,card,food_delivery,DEV_000623,212.86.252.55,Bhopal,1,8,-2.3304,43.39,0,0
TXN_0005651,USR_00032,2024-01-19 16:23:33,7723.97,netbanking,grocery,DEV_000055,90.198.141.69,Hyderabad,2,4,0.083,49.63,0,0
TXN_0001088,USR_00012,2024-02-01 05:46:21,2314.11,netbanking,healthcare,DEV_000585,3.125.168.246,Indore,2,1,-0.259,10.75,0,0
TXN_0011102,USR_00167,2024-01-20 08:50:01,1504.02,netbanking,education,DEV_000784,134.234.154.220,Jaipur,1,4,-0.9658,6.51,0,0
TXN_0001930,USR_00260,2024-06-27 00:32:59,3922.57,card,travel,DEV_000124,110.14.212.137,Nagpur,4,5,-1.2296,27.63,0,0
TXN_0008780,USR_00035,2024-05-02 11:31:37,3442.46,netbanking,entertainment,DEV_000670,130.142.19.26,Kanpur,3,11,-0.7347,7.43,0,0
TXN_0009109,USR_00309,2024-02-14 12:52:17,8124.4,card,utilities,DEV_000451,254.169.17.218,Pune,4,4,0.4205,42.84,0,0
TXN_0012070,USR_00231,2024-06-22 16:20:30,1099.82,netbanking,entertainment,DEV_000480,14.64.242.113,Nagpur,4,4,0.7048,32.81,0,0
TXN_0015777,USR_00348,2024-06-18 20:09:19,6313.03,card,clothing,DEV_001135,24.53.47.183,Nagpur,1,3,-0.1286,39.18,0,0
TXN_0010015,USR_00274,2024-01-06 20:23:01,2159.69,UPI,grocery,DEV_000640,227.254.85.111,Indore,3,1,0.0415,29.61,0,0
TXN_0012885,USR_00581,2024-02-22 03:24:43,1240.08,UPI,electronics,DEV_000408,135.17.2.10,Nagpur,3,1,-0.2227,38.2,0,0
TXN_0003600,USR_00538,2024-05-21 05:09:39,5760.79,UPI,healthcare,DEV_000671,99.17.164.162,Indore,2,9,-0.8239,42.61,0,0
TXN_0013885,USR_00582,2024-05-13 11:25:59,4494.43,card,clothing,DEV_000657,171.21.66.212,Bhopal,3,10,-1.3443,21.66,0,0
TXN_0011026,USR_00216,2024-01-19 03:11:15,7587.3,UPI,travel,DEV_000693,154.100.195.230,Nagpur,2,11,0.2167,21.86,0,0
TXN_0001134,USR_00075,2024-03-29 23:33:45,1857.25,UPI,travel,DEV_000917,88.76.177.114,Jaipur,3,1,-0.2442,35.43,0,0
TXN_0009863,USR_00289,2024-01-02 11:38:45,1589.91,card,entertainment,DEV_000878,96.19.86.215,Delhi,2,9,-1.0732,34.77,0,0
TXN_0002812,USR_00382,2024-05-13 07:57:49,8772.31,UPI,clothing,DEV_000945,92.24.30.67,Bhopal,4,2,1.7388,44.9,0,0
TXN_0002367,USR_00003,2024-04-10 05:28:13,2535.97,UPI,electronics,DEV_000102,65.31.104.205,Kanpur,19,61,-1.7074,23.54,0,1
TXN_0008498,USR_00690,2024-05-24 11:37:50,1732.71,UPI,education,DEV_000298,139.7.114.19,Pune,4,10,-1.7799,24.38,0,0
TXN_0000233,USR_00058,2024-04-25 08:53:11,873.68,netbanking,electronics,DEV_000698,182.246.31.23,Chennai,4,9,-0.6516,17.44,0,0
TXN_0014208,USR_00547,2024-05-09 14:54:43,2149.04,netbanking,travel,DEV_000983,76.52.140.35,Chennai,1,4,-0.832,44.44,0,0
TXN_0012280,USR_00725,2024-06-18 09:43:11,2447.37,netbanking,fuel,DEV_001158,10.243.123.122,Bangalore,2,6,2.0566,5.55,0,0
TXN_0011737,USR_00628,2024-04-29 09:04:01,3575.69,netbanking,grocery,DEV_000044,14.7.235.211,Delhi,4,4,1.9529,42.6,0,0
TXN_0004183,USR_00197,2024-06-20 10:11:39,1947.17,UPI,grocery,DEV_000868,16.75.39.23,Nagpur,2,6,-0.5849,32.23,0,0
TXN_0002785,USR_00307,2024-01-18 13:37:18,273.84,UPI,utilities,DEV_000580,89.161.190.66,Indore,3,2,-0.3519,33.26,0,0
TXN_0003891,USR_00176,2024-05-22 00:49:29,7344.98,UPI,utilities,DEV_000693,235.140.220.167,Delhi,2,3,0.5826,6.44,0,0
TXN_0004601,USR_00156,2024-05-09 05:21:52,8814.36,card,entertainment,DEV_000559,246.59.79.116,Jaipur,1,10,0.9375,32.56,0,0
TXN_0006152,USR_00749,2024-03-24 19:18:42,4381.69,UPI,electronics,DEV_000797,129.36.47.80,Kolkata,4,4,-0.773,9.8,0,0
TXN_0006969,USR_00599,2024-01-24 05:33:51,8965.9,netbanking,utilities,DEV_001055,30.194.254.20,Indore,2,11,0.8264,17.15,0,0
TXN_0011442,USR_00188,2024-02-23 23:44:00,5945.66,card,clothing,DEV_000368,190.253.195.78,Jaipur,1,8,-0.544,24.86,0,0
TXN_0012451,USR_00638,2024-06-14 04:01:12,10324.64,UPI,food_delivery,DEV_001104,237.194.223.3,Ahmedabad,4,3,1.409,0.82,0,0
TXN_0012751,USR_00671,2024-05-27 00:49:22,3326.2,netbanking,grocery,DEV_000416,98.172.94.43,Mumbai,4,8,2.1916,45.2,0,0
TXN_0003350,USR_00104,2024-02-18 20:38:47,1283.46,netbanking,electronics,DEV_001070,66.187.251.127,Lucknow,1,7,-0.5194,48.76,0,0
TXN_0003660,USR_00007,2024-06-26 18:08:06,4822.11,card,fuel,DEV_000873,175.192.19.34,Bangalore,1,8,-0.36,26.84,0,0
TXN_0001752,USR_00626,2024-02-27 02:54:10,2629.08,netbanking,clothing,DEV_000935,175.137.190.148,Nagpur,3,5,-0.6541,6.48,0,0
TXN_0002364,USR_00503,2024-05-13 06:28:45,6146.89,UPI,entertainment,DEV_000294,232.85.1.225,Kanpur,3,7,-0.6293,26.14,0,0
TXN_0001155,USR_00349,2024-02-23 10:56:12,3134.23,card,healthcare,DEV_000974,29.251.194.243,Kanpur,1,4,1.0098,12.63,0,0
TXN_0013631,USR_00663,2024-06-05 09:01:30,612.74,UPI,travel,DEV_000652,201.35.81.204,Kolkata,3,11,-1.7849,38.2,0,0
TXN_0014599,USR_00316,2024-02-19 07:50:02,4037.0,netbanking,entertainment,DEV_000778,199.223.155.7,Hyderabad,3,8,0.4497,5.39,0,0
TXN_0001915,USR_00054,2024-02-09 14:12:02,5270.14,netbanking,healthcare,DEV_000617,88.59.111.89,Kolkata,2,4,-0.5427,9.64,0,0
TXN_0001573,USR_00264,2024-06-07 09:24:23,780.68,card,entertainment,DEV_000303,218.106.252.20,Mumbai,2,3,-1.3566,2207.3,0,1
TXN_0014398,USR_00749,2024-04-03 02:35:12,7699.74,netbanking,healthcare,DEV_000315,42.131.238.66,Lucknow,4,5,0.2616,21.11,0,0
TXN_0000455,USR_00431,2024-06-01 20:41:28,4843.96,card,fuel,DEV_000391,230.118.244.219,Mumbai,4,9,-0.7929,17.27,0,0
TXN_0002361,USR_00202,2024-06-01 12:20:12,13306.43,card,utilities,DEV_000605,69.131.112.70,Delhi,2,10,6.949334308349207,16.65,0,1
TXN_0003512,USR_00701,2024-03-09 14:07:47,1411.65,card,grocery,DEV_000099,170.152.98.86,Lucknow,1,9,1.712,42.41,0,0
TXN_0014648,USR_00742,2024-02-11 11:23:00,11677.22,card,entertainment,DEV_000467,136.201.179.80,Chennai,2,8,2.4184,31.87,0,0
TXN_0004878,USR_00356,2024-05-11 12:51:11,2344.25,card,food_delivery,DEV_000837,120.183.59.16,Indore,4,2,-0.6814,2.95,0,0
TXN_0001204,USR_00487,2024-04-01 03:58:04,7022.94,UPI,entertainment,DEV_000161,169.139.94.245,Jaipur,3,7,0.0489,1.11,0,0
TXN_0003315,USR_00516,2024-06-07 20:58:43,4186.49,card,food_delivery,DEV_000631,215.10.22.195,Chennai,3,8,0.4164,44.34,0,0
TXN_0011383,USR_00713,2024-03-06 13:03:57,3015.12,netbanking,utilities,DEV_001073,34.229.17.233,Kanpur,1,4,-1.4209,15.06,0,0
TXN_0010331,USR_00251,2024-03-19 05:04:22,5801.03,card,fuel,DEV_000030,218.138.253.130,Surat,4,1,-0.5326,18.4,0,0
TXN_0007905,USR_00566,2024-05-12 23:47:27,7357.48,UPI,food_delivery,DEV_000777,69.19.30.243,Bangalore,3,6,-0.0711,22.27,0,0
TXN_0009411,USR_00310,2024-04-02 11:49:00,5392.65,UPI,travel,DEV_000112,227.106.175.76,Kolkata,4,3,-0.9073,49.34,0,0
TXN_0008497,USR_00477,2024-02-25 10:47:13,8988.97,card,healthcare,DEV_000841,48.115.68.241,Mumbai,2,7,1.209,15.44,0,0
TXN_0004892,USR_00263,2024-01-12 21:31:38,2855.02,card,fuel,DEV_000165,245.204.16.12,Nagpur,4,10,-0.5695,13.31,0,0
TXN_0015674,USR_00437,2024-03-29 00:41:58,4682.4,UPI,electronics,DEV_001018,245.84.21.3,Surat,2,10,-0.7387,39.85,0,0
TXN_0012250,USR_00482,2024-03-12 14:18:32,780.44,netbanking,food_delivery,DEV_000372,229.197.169.251,Delhi,2,3,0.926,13.31,0,0
TXN_0002643,USR_00515,2024-06-25 07:02:30,5433.2,card,healthcare,DEV_001054,11.130.185.248,Bangalore,2,8,-0.6521,28.34,0,0
TXN_0000822,USR_00642,2024-01-05 11:50:38,8322.8,UPI,electronics,DEV_000046,118.238.153.32,Nagpur,2,9,2.2989,3.68,0,0
TXN_0011763,USR_00576,2024-03-16 15:44:15,3097.16,UPI,entertainment,DEV_000205,219.161.182.249,Chennai,3,4,0.0853,7.39,0,0
TXN_0009608,USR_00216,2024-03-25 20:49:51,3746.17,UPI,entertainment,DEV_000604,88.230.153.229,Indore,3,11,-1.4266,7.94,0,0
TXN_0001295,USR_00162,2024-06-24 04:38:11,2302.75,UPI,utilities,DEV_000611,84.43.242.190,Bangalore,4,2,-0.0989,49.89,0,0
TXN_0012864,USR_00209,2024-03-17 00:25:40,22444.77,netbanking,food_delivery,DEV_001186,63.172.205.175,Indore,4,5,6.452728211061253,45.73,0,1
TXN_0005688,USR_00010,2024-04-10 19:05:55,4931.61,netbanking,travel,DEV_000567,230.18.131.176,Lucknow,1,4,-1.2681,29.46,0,0
TXN_0011264,USR_00172,2024-02-21 17:29:47,5892.23,UPI,education,DEV_000205,65.118.116.38,Delhi,3,10,0.3163,36.52,0,0
TXN_0006533,USR_00025,2024-03-11 11:22:14,1026.16,netbanking,travel,DEV_001118,143.186.239.45,Jaipur,4,2,1.2554,4.33,0,0
TXN_0015618,USR_00231,2024-03-19 13:14:30,1506.73,netbanking,fuel,DEV_000480,96.171.171.182,Delhi,3,3,2.527,45.76,0,0
TXN_0011617,USR_00143,2024-04-02 00:49:58,6668.28,UPI,education,DEV_000946,17.29.121.47,Lucknow,2,5,0.9031,38.59,0,0
TXN_0001522,USR_00100,2024-05-15 10:02:03,3172.5,card,fuel,DEV_000151,108.146.85.77,Lucknow,4,9,-0.2265,41.9,0,0
TXN_0001400,USR_00400,2024-04-26 20:39:06,3753.75,card,utilities,DEV_000587,153.74.204.253,Mumbai,1,3,-1.0469,11.5,0,0
TXN_0000385,USR_00449,2024-05-02 14:19:00,1289.56,UPI,travel,DEV_000292,222.21.211.200,Mumbai,1,11,0.1504,32.63,0,0
TXN_0008504,USR_00462,2024-03-03 06:22:12,369.25,netbanking,utilities,DEV_000439,74.10.216.4,Mumbai,1,1,-1.3724,37.48,0,0
TXN_0008156,USR_00045,2024-01-21 23:41:53,7485.85,UPI,entertainment,DEV_000488,79.52.153.59,Kolkata,4,2,0.1821,7.48,0,0
TXN_0001298,USR_00509,2024-02-08 23:44:26,2496.5,card,healthcare,DEV_000507,28.29.59.10,Jaipur,1,1,5.671314319384022,27.83,0,1
TXN_0003750,USR_00008,2024-06-19 09:50:23,4667.19,UPI,fuel,DEV_000913,68.40.89.158,Mumbai,1,5,-0.5859,47.15,0,0
TXN_0013306,USR_00668,2024-05-13 07:45:32,5605.35,card,grocery,DEV_001151,81.115.153.154,Bangalore,4,7,-0.485,17.11,0,0
TXN_0002072,USR_00121,2024-02-21 14:13:43,6259.13,card,grocery,DEV_000339,171.245.68.167,Hyderabad,1,4,0.0887,24.4,0,0
TXN_0013052,USR_00274,2024-03-03 20:20:18,2273.45,card,healthcare,DEV_000522,84.214.112.42,Jaipur,2,7,0.2386,17.06,0,0
TXN_0002853,USR_00212,2024-01-23 21:06:09,8784.42,card,fuel,DEV_000411,201.51.152.197,Jaipur,3,5,0.2205,29.83,0,0
TXN_0002392,USR_00312,2024-05-07 04:56:52,792.45,card,fuel,DEV_000281,253.57.219.163,Jaipur,3,5,-1.4965,4.23,0,0
TXN_0011731,USR_00517,2024-06-03 12:37:55,8914.06,UPI,electronics,DEV_000184,245.53.151.92,Delhi,4,2,2.4458,16.66,0,0
TXN_0012110,USR_00601,2024-02-20 00:36:32,1615.1,card,electronics,DEV_000378,229.186.218.103,Indore,2,10,0.4917,42.85,0,0
TXN_0007361,USR_00120,2024-05-02 04:50:57,5454.13,netbanking,education,DEV_000291,24.66.34.98,Jaipur,3,4,0.6636,25.14,0,0
TXN_0008286,USR_00710,2024-03-09 23:03:03,4211.29,card,electronics,DEV_000562,225.74.69.250,Lucknow,4,3,0.1517,16.17,0,0
TXN_0015503,USR_00524,2024-01-22 22:49:12,5704.1,UPI,utilities,DEV_000541,13.45.46.86,Chennai,2,7,1.3011,21.37,0,0
TXN_0000171,USR_00029,2024-06-10 13:36:01,2043.2,card,healthcare,DEV_000338,235.122.205.10,Kanpur,1,8,-0.8158,0.48,0,0
TXN_0013934,USR_00456,2024-03-25 14:37:46,3979.19,UPI,electronics,DEV_001084,227.123.95.37,Jaipur,1,3,0.2078,44.24,0,0
TXN_0004976,USR_00597,2024-03-14 14:36:27,2357.88,card,education,DEV_000604,242.160.225.127,Jaipur,4,4,1.3785,5.92,0,0
TXN_0006119,USR_00728,2024-06-04 20:03:53,2034.06,card,healthcare,DEV_001160,222.86.86.1,Lucknow,4,1,-0.3441,44.66,0,0
TXN_0002391,USR_00790,2024-06-22 01:19:06,4487.54,card,fuel,DEV_000919,186.12.249.225,Indore,1,6,-0.9295,25.4,0,0
TXN_0001372,USR_00473,2024-04-27 00:19:06,891.46,UPI,healthcare,DEV_000739,100.200.50.203,Surat,3,2,-1.3719,3.5,0,0
TXN_0002470,USR_00582,2024-06-03 07:37:59,10073.78,card,clothing,DEV_000657,174.102.69.127,Bhopal,4,7,1.073,2.23,0,0
TXN_0006037,USR_00212,2024-01-04 03:51:10,1418.38,card,grocery,DEV_000411,228.68.22.34,Jaipur,4,3,-1.695,41.87,0,0
TXN_0004291,USR_00026,2024-06-22 07:01:37,436.64,UPI,utilities,DEV_000451,81.226.36.56,Hyderabad,2,4,-0.4303,5.95,0,0
TXN_0009398,USR_00615,2024-06-20 09:30:06,2744.95,netbanking,clothing,DEV_000447,63.37.135.95,Surat,3,6,-0.533,14.31,0,0
TXN_0005658,USR_00479,2024-06-20 10:05:06,8845.07,netbanking,fuel,DEV_000151,31.3.37.134,Surat,1,2,1.3785,28.19,0,0
TXN_0015831,USR_00176,2024-06-16 16:20:31,8726.06,card,entertainment,DEV_000542,249.167.44.242,Bangalore,4,1,1.4321,15.41,0,0
TXN_0002008,USR_00178,2024-04-15 21:57:01,4002.78,card,education,DEV_001092,88.38.12.93,Lucknow,4,2,0.6592,15.05,0,0
TXN_0006008,USR_00714,2024-05-05 01:47:08,11705.96,card,clothing,DEV_000493,178.248.158.178,Indore,1,1,1.1401,26.49,0,0
TXN_0001194,USR_00307,2024-02-14 12:53:22,154.82,netbanking,fuel,DEV_000580,225.121.5.244,Indore,1,11,-1.593,22.04,0,0
TXN_0001721,USR_00683,2024-04-15 20:45:50,7268.27,netbanking,grocery,DEV_000779,186.247.44.222,Pune,4,8,-0.2595,20.89,0,0
TXN_0013944,USR_00475,2024-02-01 01:57:27,3149.51,card,clothing,DEV_000265,149.148.150.183,Indore,2,11,-0.8666,23.5,0,0
TXN_0005244,USR_00604,2024-03-05 13:02:47,1302.07,UPI,education,DEV_000482,63.126.53.186,Bangalore,1,5,0.9721,10.43,0,0
TXN_0004735,USR_00637,2024-02-26 17:19:51,3200.44,netbanking,entertainment,DEV_000773,41.205.186.154,Bangalore,1,11,0.9578,45.61,0,0
TXN_0011697,USR_00471,2024-06-03 00:40:30,442.97,card,food_delivery,DEV_000284,144.140.191.126,Ahmedabad,1,2,-1.2326,38.76,0,0
TXN_0009221,USR_00648,2024-02-26 22:50:45,7298.3,UPI,utilities,DEV_000858,138.59.98.132,Hyderabad,3,10,-0.1886,32.38,0,0
TXN_0014702,USR_00289,2024-06-09 13:19:46,2091.01,netbanking,healthcare,DEV_000878,251.171.72.225,Delhi,3,4,0.0543,25.92,0,0
TXN_0013483,USR_00531,2024-05-16 20:15:40,4509.2,netbanking,grocery,DEV_000694,213.112.185.17,Lucknow,1,9,0.3524,36.1,0,0
TXN_0011686,USR_00205,2024-01-06 00:45:11,34602.25,card,food_delivery,DEV_NEW_011686,159.224.188.83,Bangalore,3,9,131.6614,35.0,1,1
TXN_0000645,USR_00114,2024-01-18 07:25:11,3556.78,netbanking,electronics,DEV_000474,147.95.33.219,Ahmedabad,1,3,-0.2727,47.44,0,0
TXN_0000768,USR_00386,2024-01-25 07:09:49,1536.67,netbanking,grocery,DEV_000760,57.101.48.211,Ahmedabad,1,7,-0.627,4.07,0,0
TXN_0013911,USR_00567,2024-05-10 00:51:28,6337.23,UPI,clothing,DEV_000594,3.79.30.83,Chennai,1,9,1.4168,18.21,0,0
TXN_0004245,USR_00390,2024-06-06 06:12:07,1301.03,netbanking,fuel,DEV_000920,247.150.148.49,Pune,2,11,-1.5431,6.94,0,0
TXN_0007836,USR_00642,2024-03-11 20:57:37,5371.58,netbanking,clothing,DEV_000456,20.28.129.244,Pune,2,1,0.7035,33.78,0,0
TXN_0010707,USR_00295,2024-01-05 00:52:14,207.95,UPI,travel,DEV_000142,36.109.247.216,Nagpur,4,9,-0.8938,20.64,0,0
TXN_0006393,USR_00571,2024-04-15 15:23:40,5481.81,card,electronics,DEV_001103,147.236.11.54,Jaipur,4,9,-0.6647,12.38,0,0
TXN_0006378,USR_00269,2024-01-31 20:28:28,3603.7,card,travel,DEV_000234,185.224.251.224,Surat,4,4,0.9065,14.66,0,0
TXN_0008849,USR_00278,2024-04-05 17:41:06,9420.41,card,clothing,DEV_000197,150.175.169.244,Hyderabad,4,11,0.6691,2.66,0,0
TXN_0010220,USR_00660,2024-06-28 18:00:09,4996.34,card,clothing,DEV_000563,176.233.203.59,Lucknow,3,8,1.3162,44.33,0,0
TXN_0013322,USR_00338,2024-02-05 14:32:28,818.16,card,electronics,DEV_000661,142.191.189.111,Pune,4,4,1.3711,46.95,0,0
TXN_0011366,USR_00200,2024-02-26 17:14:06,1020.17,netbanking,travel,DEV_000485,132.60.146.146,Lucknow,1,10,-0.4533,31.72,0,0
TXN_0003847,USR_00749,2024-01-02 00:15:11,5376.12,UPI,clothing,DEV_000797,135.218.228.84,Kolkata,4,4,-0.4629,41.35,0,0
TXN_0006911,USR_00247,2024-05-10 23:23:59,4753.44,netbanking,clothing,DEV_000672,249.154.177.103,Hyderabad,2,1,1.3393,40.1,0,0
TXN_0009314,USR_00336,2024-01-11 01:41:32,1037.9,UPI,food_delivery,DEV_000313,79.70.7.173,Kolkata,2,2,-0.1297,4.02,0,0
TXN_0013116,USR_00312,2024-06-19 05:17:51,4348.85,card,electronics,DEV_000281,169.50.220.116,Jaipur,3,3,1.7445,42.17,0,0
TXN_0004257,USR_00360,2024-01-07 03:32:06,10067.99,card,clothing,DEV_000791,13.159.70.132,Pune,4,10,1.4245,23.08,0,0
TXN_0000284,USR_00552,2024-01-23 01:13:01,9473.02,netbanking,food_delivery,DEV_000642,83.91.230.69,Chennai,2,3,2.133,47.86,0,0
TXN_0014137,USR_00393,2024-01-18 07:03:08,432.79,card,food_delivery,DEV_000715,31.111.237.154,Bangalore,4,10,-0.8653,5.07,0,0
TXN_0010496,USR_00733,2024-05-03 09:36:37,403.58,netbanking,entertainment,DEV_000295,169.230.86.211,Bangalore,3,2,-1.4874,23.77,0,0
TXN_0000951,USR_00738,2024-05-11 15:34:01,8046.58,card,fuel,DEV_000200,147.185.146.197,Jaipur,3,2,5.263236131782227,46.22,0,1
TXN_0009495,USR_00023,2024-03-29 15:05:47,3140.92,UPI,fuel,DEV_000976,116.82.247.100,Surat,2,4,-1.2094,36.75,0,0
TXN_0007812,USR_00786,2024-03-03 10:49:05,8063.77,card,food_delivery,DEV_001022,75.162.141.31,Nagpur,1,6,0.1552,10.97,0,0
TXN_0010831,USR_00132,2024-03-13 13:42:14,7600.55,netbanking,healthcare,DEV_000905,228.104.238.2,Kolkata,2,5,0.2846,12.96,0,0
TXN_0002395,USR_00240,2024-03-08 21:49:27,4582.13,UPI,healthcare,DEV_000124,105.137.44.42,Delhi,2,2,-1.4496,31.3,0,0
